ID,Population,City,Longitude,Latitude,CIscore,CIscoreP,CES 3.0 Percentile Range,Ozone,PM2.5,Diesel PM,DrinkingWater,Pesticides,Tox Releases,Traffic,Cleanups,GroundwaterThreats,Haz Waste,Imp. Water Bodies,Solid Waste,PollutionScore,PollutionScore,Asthma,Low Birth Weight,Cardiovascular,Education,Linguistic Isolation,Poverty,Unemployment,Housing Burden,PopCharScore,Children < 10 (%),Pop 11-64 years (%),Elderly > 65 (%),Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other (%),CIdecile,CIvigintile,2019 Smoking Products,Used prescription drug for asthma,2019 Dom Tapestry Segment Name
06037463700,2236,Pasadena,-118.1562323,34.139856,20.44,39,35-40%,0.051,11.21,18.73,589.04,0,2976.13,1138.2,35.85,0,0.41,2,0.1,51.5,6.34,19.37,6.52,4.27,4.7,3.8,22.7,6.6,16.3,3.22,7.3,68.1,24.6,13.6,66.4,3.8,0,12.9,3.4,4,8,1374485,134,Laptops and Lattes
06037463900,3456,Pasadena,-118.156538,34.1292208,18.03,33,30-35%,0.051,11.21,18.88,624.63,0,3235.83,743.28,27.1,0,0.3,3,1,52.78,6.5,19.26,5.88,4.37,7.1,2.7,18.2,7.5,10.5,2.77,7.4,61.8,30.8,15.3,67.1,4.7,0.2,10.2,2.5,4,7,1055033,137,Urban Chic
06037464000,5621,Pasadena,-118.1383771,34.1270552,12.43,19,15-20%,0.051,11.21,19.3,625.16,0,3499.73,661.74,28.95,1.05,0.38,0,2,51.52,6.35,18.88,4.25,4.07,1.3,3.6,18.2,8,12.7,1.96,9.8,74.3,15.9,14.5,59.3,3,0.2,19.9,3.1,2,4,1595373,188,Urban Chic
06037464100,7210,San Marino,-118.1222337,34.1202462,9.78,13,10-15%,0.053,10.79,16.94,770.94,0,3871.04,411.43,14.3,14.2,0.15,0,0.5,48.81,6.01,11.19,3.67,4.13,6.1,6.8,11.7,5,11.9,1.63,12,70.1,17.9,7.8,44.2,0.6,0,44.5,2.9,2,3,1882865,231,Top Tier
06037464200,5937,San Marino,-118.0983767,34.1273015,7.61,8,5-10%,0.053,10.79,11.48,717.91,0,3803.25,545.57,6,3.75,0,0,1,41.08,5.06,11.59,2.5,4.49,4.7,16.9,10.4,2.7,10.7,1.5,10.2,72.6,17.2,4.9,28.3,0.1,0,64.1,2.5,1,2,1369454,203,Top Tier
06037480002,3453,San Gabriel,-118.0861118,34.120367,9.4,12,10-15%,0.051,10.79,11.48,700.75,0,4047.33,686.49,0,1.5,0,0,2,38.7,4.77,18.07,3.33,4.06,10.9,16.7,13.4,1.8,10.5,1.97,10.1,70.4,19.5,17.5,28.8,0.8,0.1,50.4,2.4,2,3,560538,89,Pacific Heights
06037480011,5132,San Gabriel,-118.0762455,34.1261899,18.5,34,30-35%,0.051,10.79,11.43,924.88,0,3941.29,550.09,0,15,0,0,0,38.95,4.8,20.53,4.85,4.38,16.4,20,36,2.7,22.8,3.86,12,76.5,11.5,33,19,1.9,0.1,44.6,1.4,4,7,805125,183,Downtown Melting Pot
06037480012,4763,San Gabriel,-118.0740581,34.1180317,12.61,19,15-20%,0.051,10.79,11.42,702.41,0,4257.38,637.53,0,1.5,0,0,0.5,36.4,4.48,18.55,4.13,4.2,6.5,20.4,22.9,6.7,14.4,2.81,11.3,76.6,12.1,17.7,22.5,1.2,0.1,56.1,2.4,2,4,435170,102,Pacific Heights
06037480101,3908,Temple City,-118.0734404,34.1092057,26.45,53,50-55%,0.051,11.21,13.4,623.14,3.379,4529.42,871.2,13,28.5,0,0,0.5,53.05,6.53,21.1,6.13,5.67,10,11.7,21.3,5.6,20.2,4.05,9.2,77.1,13.7,13.9,21.1,0.5,0.1,62.3,2.1,6,11,332398,84,Pacific Heights
06037480102,4303,San Gabriel,-118.0849636,34.1081896,25.33,50,50-55%,0.051,11.21,15.38,642.61,11.853,4488.13,1139.98,13,30.8,0,0,3,58.84,7.25,22.34,4.26,4.67,14.3,21,34.8,7.6,12.7,3.49,11.6,73.8,14.6,24.8,18,1.5,0.1,53.4,2.1,6,11,531531,111,Pacific Heights
06037480201,3907,San Gabriel,-118.1107586,34.1081475,10.47,14,10-15%,0.051,11.21,16.63,804.71,0,4348.85,604.18,18,31.45,0.02,0,0.2,50.31,6.2,17.19,3.72,3.75,7.3,5.6,13.5,7.2,5,1.69,12.5,69.9,17.6,24.2,38.9,1.1,0.2,32.9,2.7,2,3,570310,91,Pacific Heights
06037480202,2534,San Gabriel,-118.0972871,34.1089102,11.96,17,15-20%,0.051,11.21,15.28,701.93,7.245,4384,820.73,12,25.4,0,0,3,57.41,7.07,17,4.08,3.82,3.5,4.7,15.7,5.4,12,1.69,14.2,68.8,17,24.3,33.1,0.5,0,39.5,2.6,2,4,417823,61,Pacific Heights
06037480302,4255,Alhambra,-118.1218022,34.1012449,28.75,57,55-60%,0.051,11.21,22.66,857.97,0,4585.07,869.4,24,24.05,0.1,0,0.4,56.2,6.92,34.87,4.2,6.47,13.7,17,37,4.7,17.9,4.15,9,75.8,15.2,34.6,18.8,2.1,0.1,42.1,2.3,6,12,672511,139,Downtown Melting Pot
06037480303,3858,Alhambra,-118.1377177,34.0951421,31.49,62,60-65%,0.05,11.21,22.7,862.36,0,4779.45,946.78,8.4,19.8,0.07,0,0,52.08,6.42,38.05,4.27,7.02,11.2,25.8,40.7,9.2,17.5,4.91,11.5,80.2,8.3,37.6,7.7,1.9,0.2,50.6,2,7,13,458829,159,International Marketplace
06037480304,4098,Alhambra,-118.1316021,34.0961677,37.71,73,70-75%,0.05,11.21,22.7,862.36,0,4785.45,940.95,12.45,12.9,0.04,0,0.2,51.91,6.39,38.05,5.28,7.02,19.8,39.8,46.5,5.7,35.2,5.9,8.5,76.7,14.8,27.6,7.5,2.7,0.2,59.6,2.4,8,15,493465,163,Downtown Melting Pot
06037480400,5654,Alhambra,-118.1321698,34.1039997,22.3,44,40-45%,0.051,11.21,22.31,855.98,0,4423.38,639.69,13.3,12.7,0.04,0,0,49.74,6.13,25.01,5.05,4.97,8.2,15.5,32.3,1.9,19.4,3.64,9.2,74.1,16.7,29.7,23.9,1.9,0.1,42,2.5,5,9,971163,177,Downtown Melting Pot
06037480500,5485,South Pasadena,-118.1449225,34.108241,10.46,14,10-15%,0.051,11.21,21,779.85,0,4101.02,687.51,3.1,31.75,0.01,0,0,47.8,5.89,14.46,0.75,5.02,4.6,4.8,11.6,9.7,13.7,1.78,11.2,76,12.8,15.9,54.2,1.7,0.1,24.3,3.9,2,3,1210806,182,Urban Chic
06037480600,7863,South Pasadena,-118.1551292,34.1193401,12.77,20,15-20%,0.051,11.63,19.05,629.06,0,3529.69,865.64,5.2,2.25,0.2,3,2,52.58,6.48,12.57,4.69,3.99,3.8,3.2,22.3,4.9,13,1.97,12.3,77,10.7,18.9,46.9,4.2,0.1,26.5,3.4,2,4,1606197,261,Trendsetters
06037480704,4531,South Pasadena,-118.1537015,34.1057393,17.09,31,30-35%,0.05,11.21,21.66,628.39,0,4097.65,662.84,1.2,27.55,0.01,3,0,47.3,5.83,15.75,3.78,5.53,7.2,11.6,20.8,8.7,16.7,2.93,10,80.2,9.8,20.6,36.2,2.2,0.2,37.1,3.8,4,7,876171,164,City Lights
06037480802,3279,Alhambra,-118.1526495,34.0820627,29.28,58,55-60%,0.05,11.63,22.7,1100.45,0,5476.34,1258.26,27.3,180.95,2.12,0,0,62.68,7.72,31.22,3.64,5.48,24.5,17.8,33.6,4.4,18.1,3.79,11.7,72.4,15.9,54.6,8.6,0.6,0.3,35.1,0.8,6,12,323988,95,Urban Villages
06037480803,3464,Alhambra,-118.1536066,34.0909207,34.9,68,65-70%,0.05,11.63,22.7,1096.98,0,4827.89,795,16.4,80.75,0.15,0,0,57.05,7.03,30.6,8.27,5.58,25,11.1,34.7,8.6,10,4.97,11.6,74.7,13.7,58.9,13,1,0,25.2,1.9,7,14,537623,112,City Lights
06037480804,4998,Alhambra,-118.1472414,34.0957202,28.84,58,55-60%,0.05,11.63,22.7,858.04,0,4651.85,676.96,8.4,41.75,0.13,0,0,53.28,6.56,27.18,5.25,5.3,13.4,16.8,31.3,8.3,18,4.4,11,79.2,9.8,36.8,9.3,1.4,0,50.7,1.8,6,12,640776,190,Enterprising Professionals
06037480901,4686,Alhambra,-118.140161,34.0869807,32.5,64,60-65%,0.05,11.63,22.7,862.36,0,5198.12,989.08,27,100.75,0.4,0,0,59.64,7.35,19.77,4.85,3.61,19.9,18.3,44.7,9.5,22.1,4.42,11,80.1,8.9,36.1,3.9,1.5,0.1,56.7,1.7,7,13,539455,177,International Marketplace
06037480902,4218,Alhambra,-118.1390208,34.0802793,35.87,70,65-70%,0.05,11.63,22.7,862.36,0,5698.64,972.89,20,117.2,0.2,0,0,58.61,7.22,33.26,4.6,6.01,23,27.9,47.4,3.7,27.9,4.97,11.5,78.9,9.6,37,4.4,1,0.2,56.2,1.2,7,14,418098,172,International Marketplace
06037480903,3206,Alhambra,-118.139349,34.0736606,35.51,69,65-70%,0.048,11.63,22.78,858.2,0,6185.71,2462.07,9.5,55.5,0.06,0,0,57.14,7.04,35.91,4.4,6.48,28.6,27.4,46.7,6.6,19.2,5.05,8.6,73.6,17.8,32.3,10.4,1.6,0.3,54.6,1,7,14,387971,110,Downtown Melting Pot
06037481001,3842,Alhambra,-118.1302887,34.0876622,38.13,73,70-75%,0.05,11.21,22.7,862.36,0,5219.27,1096.42,15.45,24.95,0.14,0,1.2,58.49,7.2,30,5.19,5.52,26,18.8,39.5,8.7,28.5,5.29,8,71.2,20.8,30.5,13.4,0.9,0.2,53.8,1.2,8,15,583107,166,Downtown Melting Pot
06037481002,5447,Alhambra,-118.1189741,34.0951879,36.52,71,70-75%,0.05,11.21,22.58,857.97,0,4867.71,962.26,24,29.75,0.1,0,4,60.37,7.44,34.31,5.09,6.41,16.1,18.5,43.8,7.5,16.9,4.91,10.2,77.5,12.3,33,8.8,1.7,0.1,55,1.4,8,15,815043,195,Downtown Melting Pot
06037481101,3814,San Gabriel,-118.1069461,34.099157,25.19,50,50-55%,0.051,11.21,22.33,789.02,0,4718.42,727.82,18,74.55,0.05,0,3.5,58.21,7.17,21.62,3.78,5.21,10,22.1,41.4,4.8,20.8,3.51,9.5,75,15.5,35.8,11.5,2.5,0.2,47.9,2.1,6,11,444056,128,Trendsetters
06037481102,3624,San Gabriel,-118.0944617,34.0998401,30.07,60,55-60%,0.051,11.21,22.33,648.28,41.277,4722.95,976.68,12,39.25,0,0,2,60.65,7.47,24.72,3.49,6.06,12,30.6,34.9,5.2,29.8,4.03,11.4,79.8,8.8,27.6,7.8,2.2,0.1,60.2,2.2,6,12,458397,138,Downtown Melting Pot
06037481103,5350,San Gabriel,-118.0983354,34.093458,39.43,75,75-80%,0.051,11.21,22.33,611.63,17.689,4957.21,895.55,13.3,63.3,0.02,0,2.7,61.22,7.54,28.09,6.16,6.92,31,20.9,38.3,5.8,15.2,5.23,10.9,74,15.1,39.3,5.9,0.4,0.2,53,1.2,8,16,452353,141,Pacific Heights
06037481201,3598,Temple City,-118.0710962,34.0976177,34.57,68,65-70%,0.05,11.21,20.92,889.2,13.701,5014.62,823.15,24.5,37.35,0.01,0,4,63.4,7.81,22.77,4.07,6.31,15.1,23.5,33,9.1,24.4,4.43,10.6,77.5,11.9,23,16.1,0.9,0.1,58.3,1.6,7,14,358454,94,Pacific Heights
06037481202,6608,San Gabriel,-118.0815165,34.0980685,36.2,70,70-75%,0.05,11.21,22.33,628.67,29.025,4913.7,1059.58,14.2,44.3,0,0,2.5,61.22,7.54,25.86,5.1,6.24,20.8,26.5,38.3,4.6,24.4,4.8,12.3,76.8,10.9,37,9.2,1.1,0.3,50.9,1.5,8,15,567995,195,International Marketplace
06037481300,3153,Rosemead,-118.0825326,34.0762772,32.92,65,60-65%,0.05,11.21,22.33,748.75,0.378,5763.33,3367.87,15.5,12.65,0.05,0,0,58.02,7.15,25.11,3.02,4.71,35.6,31.5,45,12.7,21.8,4.61,10.5,75.3,14.2,31,5.1,0.2,0.3,62.8,0.7,7,13,195621,79,Pacific Heights
06037481401,6061,San Gabriel,-118.1039746,34.0831934,40.09,76,75-80%,0.05,11.21,22.33,776.41,0,5469.86,1095.91,5.1,27.15,0.1,0,3.2,57.27,7.05,27.04,5.68,6.61,27.6,38.8,51.1,5.2,28.5,5.68,9,78.3,12.7,16.1,5.2,0.2,0.1,78,0.5,8,16,575878,197,Downtown Melting Pot
06037481402,7175,San Gabriel,-118.0929535,34.0830571,37.39,72,70-75%,0.05,11.21,22.33,680.83,0.581,5476.66,1154.96,4,22.6,0.01,0,0.4,53.6,6.6,27.23,4.91,6.66,28.4,30.8,40.3,9.8,31.9,5.66,8.3,76.5,15.2,18,6.1,0.4,0.1,74.5,1,8,15,503732,167,Pacific Heights
06037481500,4361,Alhambra,-118.1127509,34.0822256,47.58,86,85-90%,0.05,11.63,22.35,856.39,0,5532.81,2508.81,17.2,17.4,0.11,0,5,62.72,7.73,34.4,8.43,6.43,22.1,26.1,45.3,8.1,21.1,6.16,8.6,68.6,22.8,18.8,8.6,0.4,0,70.9,1.2,9,18,345618,114,Pacific Heights
06037481603,3802,Alhambra,-118.1201868,34.0841555,41.88,79,75-80%,0.05,11.21,22.69,862.36,0,5392.66,1205.12,14.2,7.45,0.04,0,3,55.96,6.89,38.05,5.84,7.02,20.4,27.4,36.7,8.6,27.4,6.08,9.4,78.9,11.7,24,5,1,0,69,0.9,8,16,381807,137,International Marketplace
06037481604,3942,Alhambra,-118.1260625,34.0832452,42.11,79,75-80%,0.05,11.21,22.7,862.36,0,5442.37,1188.29,12.9,6,0.05,0,1.2,54.12,6.67,38.05,7.77,7.02,21.7,23.8,42.9,5.7,29.2,6.32,9.4,79.6,11,28.2,7.8,1.4,0.1,61.4,1.1,8,16,492353,146,Downtown Melting Pot
06037481605,3387,Alhambra,-118.1255878,34.0719031,30.1,60,55-60%,0.048,11.63,22.84,858.26,0,6187.84,2976.74,2,3.3,0,0,0,48.65,5.99,25.87,5,4.68,33.9,24.5,37.3,9.1,24.9,5.02,10.2,76.8,13,35,4.7,0.3,0.2,58.4,1.5,6,12,277058,89,Pacific Heights
06037481606,4871,Alhambra,-118.125985,34.0764499,38.25,74,70-75%,0.048,11.63,22.69,862.36,0,5888.33,1152.74,10.2,12.95,0.04,0,0.2,52.69,6.49,30,5.92,5.48,27.2,26.9,42.2,9.3,34.8,5.89,9.9,76.7,13.4,19.7,4.8,0.8,0.1,73.4,1.1,8,15,467109,160,Downtown Melting Pot
06037481711,4530,Monterey Park,-118.1198426,34.0661708,28.74,57,55-60%,0.048,12.05,23.18,798.46,0,6471.35,761.16,0.4,2,0,0,0.5,44.99,5.54,20.25,4.64,3.66,35.4,52.4,55.5,10.4,31.6,5.19,7,74.3,18.7,8.3,3.8,0.4,0,86.7,0.8,6,12,404061,173,Downtown Melting Pot
06037481712,5225,Monterey Park,-118.1119018,34.0663876,31.47,62,60-65%,0.048,11.63,23.68,887.85,0,6353.43,1579.76,1,3.2,0,0,0.2,47.85,5.89,22.59,5.25,4.09,28.1,39.2,53.1,11,24.4,5.34,8.6,75,16.4,16.9,1.6,0.2,0.1,80.3,0.9,7,13,592601,191,Downtown Melting Pot
06037481713,2507,Monterey Park,-118.1291575,34.0679641,22.63,44,40-45%,0.048,12.05,23.09,883.16,0,6594.3,926.86,0,0,0,0,0,43.63,5.37,28.92,3.23,5.01,21.9,36.9,49.4,4.1,27.8,4.21,7.1,77.7,15.2,14.6,2.7,0.3,0,81.9,0.5,5,9,345650,108,Downtown Melting Pot
06037481714,2551,Monterey Park,-118.1283526,34.0643236,25.88,52,50-55%,0.048,12.05,23.09,798.46,0,6809.83,811.21,0,0,0,0,0.5,43.99,5.42,31.83,3.75,5.49,24.5,48.7,57.1,6.5,24.1,4.78,7.7,68.4,23.9,11.2,1.8,0.3,0,85.9,0.8,6,11,268981,95,Downtown Melting Pot
06037481800,2596,Alhambra,-118.141135,34.0638563,16.8,30,25-30%,0.048,12.05,23.09,857.97,0,6980.47,612.09,0,2.8,0,0,0,42.68,5.26,24.44,4.3,4.36,14.3,19.6,27.1,7.1,9.8,3.2,9.6,67.7,22.7,25,14.3,0.2,0,59,1.4,3,6,266625,55,Pacific Heights
06037481901,5770,Alhambra,-118.155045,34.0710196,31.36,62,60-65%,0.048,12.05,23.47,1083.57,0,6439.87,2665.38,11.9,79.95,2.04,0,0,64.22,7.91,36.03,5.4,6.48,14,10.1,22.7,4.1,11.7,3.96,10.2,74.3,15.5,48.1,12.6,1,0.3,36.3,1.7,7,13,794252,192,City Lights
06037481902,3355,Alhambra,-118.1501366,34.0661164,26.68,53,50-55%,0.048,12.05,23.09,858.23,0,6988.65,2726.64,0,6.55,0.01,0,0,49.78,6.13,31,5.79,5.58,14.6,14.7,26.9,6.7,14.3,4.35,10.5,71.6,17.9,44.8,10.3,1.9,0.1,41.3,1.6,6,11,436330,122,City Lights
06037482001,2761,Monterey Park,-118.1585861,34.0529634,31.97,63,60-65%,0.048,12.47,25.32,1114.07,0,8798.66,1873.97,1.4,17.5,0.06,0,6.25,60.9,7.5,33.19,4.91,5.73,10.5,25.4,10.8,11.3,15.5,4.26,8.4,59.7,31.9,11.8,7.8,0.2,0.1,77.8,2.4,7,13,401880,57,Pacific Heights
06037482002,6947,Monterey Park,-118.1482676,34.0488369,30.08,60,55-60%,0.048,12.05,23.09,1044.9,0,9431.68,774.66,3.5,15.5,0.08,0,2.2,55.82,6.88,34.84,4.55,6.03,16.8,19.6,32.9,4.2,20.9,4.38,10.8,69.4,19.8,25.6,5.2,0.5,0.2,66.7,1.9,6,12,913839,184,Pacific Heights
06037482101,4568,Monterey Park,-118.1353858,34.0587488,33.62,66,65-70%,0.048,12.05,23.09,882.06,0,7506.38,669.63,0,5,0,0,2.25,47.94,5.91,35.9,7.04,6.18,22.7,25.3,35.7,7.8,17.5,5.69,10,71.8,18.2,25,4.1,0.3,0.2,69.1,1.3,7,14,368946,101,Pacific Heights
06037482102,2828,Monterey Park,-118.1328703,34.050659,26.34,53,50-55%,0.048,12.05,23.09,798.46,0,8204.89,1087.16,0,1,0,0,2.5,48.42,5.96,30.01,6.25,5.18,16,16.7,33.1,7.2,9.8,4.42,9.6,70.5,19.9,29.8,9.3,0.7,0,58.1,2.2,6,11,277181,58,Pacific Heights
06037482201,3813,Monterey Park,-118.1219962,34.0590071,26.82,54,50-55%,0.048,12.05,23.16,798.46,0,7037.05,699.12,0,2,0,0,2.2,46.4,5.72,22.94,5.23,4.08,21.6,36.3,41.8,11.6,14.7,4.69,8,73.9,18.1,16.8,3.2,0.1,0,78.9,1,6,11,385002,121,Downtown Melting Pot
06037482202,5229,Monterey Park,-118.1124273,34.0589573,33.19,65,65-70%,0.048,12.05,23.68,796.77,0,6790.83,551.92,0,2,0,0,2.2,45.21,5.57,24.96,6.33,4.48,28,39.3,46.6,12.3,28.2,5.96,10.4,76.6,13,17.7,2.8,0.3,0,78.6,0.6,7,14,456399,128,Pacific Heights
06037482301,5162,San Gabriel,-118.0990697,34.0741046,37.07,72,70-75%,0.05,11.21,22.33,714.85,0,5855.99,3353.12,2.25,11.75,0.01,0,0.2,50.92,6.27,28.59,4.4,7.07,36.2,42.3,52.1,14.4,22.5,5.91,11,78.2,10.8,26.3,2.3,0.4,0.1,70.1,0.7,8,15,388033,175,Downtown Melting Pot
06037482303,5818,Rosemead,-118.098744,34.0691098,38.63,74,70-75%,0.048,11.63,23.41,686.31,0,6048.06,2771.94,4,4.85,0,0,0,48.78,6.01,28.51,8.27,5.13,34,39.3,54.1,9.4,30.7,6.43,12.3,77.7,10,35.3,2.6,0.1,0.1,61.5,0.4,8,15,265409,172,Urban Villages
06037482304,3556,Rosemead,-118.0988908,34.0644299,37.78,73,70-75%,0.048,12.05,23.68,649.2,0,6348.23,650.39,12,0.75,0,0,0.2,45.57,5.61,33.39,5.11,5.84,51.3,34,63.8,18.5,37.2,6.73,13.7,75.5,10.8,45.8,2.2,0.1,0,51.5,0.4,8,15,168630,124,Las Casas
06037482401,3761,Rosemead,-118.0863199,34.0674668,40.66,77,75-80%,0.048,11.63,23.46,859.56,0,6118.51,2410.63,12,5.8,0.04,0,0,53.32,6.57,38.01,4.95,6.64,45.9,24.7,48.7,11.4,24.2,6.19,12.1,76.2,11.7,37.6,2.7,0.2,0.1,58.6,0.9,8,16,237072,127,Las Casas
06037482402,6971,Rosemead,-118.0800883,34.0489168,51.16,90,85-90%,0.048,12.05,23.61,742.66,0,7338.02,1101.24,15.75,37.2,0.18,6,1.4,65.28,8.04,37.5,6.02,6.54,25.1,28.7,42.7,9.1,35.8,6.36,10.6,74.5,14.9,35.5,4.6,0.2,0.1,58.6,1,9,18,498342,170,Pacific Heights
06037482502,3373,Rosemead,-118.1037641,34.0589818,37.18,72,70-75%,0.048,12.05,23.68,514.56,0,6660.72,580.59,0,0,0,0,2,41.12,5.07,35.81,6.83,6.26,41.8,45,59.7,15.6,41.1,7.34,12.4,76.1,11.5,29.3,2.2,0.4,0.1,67.5,0.5,8,15,238642,107,Urban Villages
06037482503,4357,Rosemead,-118.0948587,34.0586251,36.57,71,70-75%,0.048,12.05,23.68,514.56,0,6557.48,701.37,12,1.3,0.01,0,0.5,45.72,5.63,38.01,5.3,6.64,41.7,29.3,57.1,10.9,26.7,6.49,12.8,76.5,10.7,33.9,1.5,0,0,63.2,1.3,8,15,224124,132,Urban Villages
06037482521,5754,Rosemead,-118.1001251,34.0502444,33.6,66,65-70%,0.048,12.05,23.68,733.29,0.077,7170.82,405.04,8.5,1,0.06,0,2,50.23,6.19,33.04,5.51,5.78,30.9,27.1,40.4,9.5,17.2,5.43,10.7,73.8,15.5,44.2,5.4,1.4,0.3,47.6,1.1,7,14,332468,142,Pacific Heights
06037482522,4269,Montebello,-118.0939478,34.040905,31.29,62,60-65%,0.048,12.05,23.68,781.55,0.127,7874.38,1674.88,11.2,6.8,0.52,0,0.5,61.37,7.56,25.98,5.45,4.86,14.1,20.8,29.3,6.8,15.2,4.14,10,74.4,15.6,51.1,9.1,1.8,0,36.7,1.3,7,13,425579,108,Pacific Heights
06037482600,6866,Monterey Park,-118.1143942,34.0509646,35.56,69,65-70%,0.048,12.05,23.44,1020.84,0.274,7741.31,737.79,10,0,0.52,0,4,60.05,7.4,25.21,6.84,4.53,15.3,19.4,26.6,11.1,14.9,4.81,9.4,67.6,23,25.3,8,0.3,0.1,64.2,2,7,14,718551,149,Pacific Heights
06037482701,4298,Monterey Park,-118.1397485,34.037622,30.35,60,60-65%,0.048,12.05,25.43,1022.85,0,10530.72,1887.28,1,0,0.15,0,0.25,53.32,6.57,31.61,5.36,5.56,20.2,15.3,36.9,5,20.1,4.62,11.7,71.9,16.4,63.7,5.2,0.3,0.2,29.8,0.8,7,13,326521,111,Pacific Heights
06037482702,2397,Monterey Park,-118.1338308,34.0414853,31.14,62,60-65%,0.048,12.05,23.09,798.46,0,9344.6,964.59,0,0,0.05,0,0.1,45.7,5.63,32.81,8.21,5.66,18.1,20.4,40.8,9.3,14.9,5.53,8.3,69.3,22.4,44.2,7,0.3,0.1,46.6,1.8,7,13,195615,53,Pacific Heights
06037482800,4074,Monterey Park,-118.1149064,34.0369447,36.21,70,70-75%,0.048,12.05,23.91,798,0.303,8706.08,2789.62,10,2,0.35,0,0,59.6,7.34,22.53,6.18,4.06,17.8,18.6,40,12.6,16.4,4.93,10.6,70.4,19,48.8,8.4,0.2,0,40.6,2,8,15,359466,92,Pacific Heights
06037500100,3540,La Habra,-117.945019,33.9575548,15.21,26,25-30%,0.048,11.63,9.67,578.15,0,7545.61,422.15,0,6.75,0.1,0,0,36.96,4.55,53.99,4.08,9.62,2.4,1.2,8.2,1.9,15,3.34,8.4,71.2,20.4,25.2,56.4,1,0,14.9,2.5,3,6,804818,129,Exurbanites
06037500201,6179,La Habra,-117.9753443,33.9569184,13.85,22,20-25%,0.046,11.63,6.46,641.08,0,6700.87,541.65,0,16.5,0.1,0,0,39.02,4.81,38.17,4.26,8.81,9.2,0,10.9,4.4,6.5,2.88,10.5,70.9,18.6,37.2,53.7,0.6,0.1,6.7,1.7,3,5,1038926,213,Pleasantville
06037500202,4935,Whittier,-117.9940889,33.9613945,13.42,21,20-25%,0.046,12.05,8.45,657.38,0,6668,700.14,0,0,0,0,0,35.22,4.34,44,2.76,9.14,7.7,3.6,9.5,5.5,11.6,3.09,10.6,68.9,20.5,44.5,42.7,0.9,0.1,10.7,1.2,3,5,1116690,172,Top Tier
06037500300,2903,Whittier,-118.039504,34.0142722,40.81,77,75-80%,0.046,12.05,23.4,761.44,11.097,18560.99,2388.42,7.9,5,0.85,3,4.9,70.8,8.72,67.85,2.96,12.5,6.6,2,18.4,8.3,18.6,4.68,9.4,77.1,13.5,58.7,23,1.7,0.1,14.6,1.8,8,16,471283,62,Pacific Heights
06037500402,4910,Pico Rivera,-118.0763967,34.0036044,47.44,86,85-90%,0.046,12.05,20.08,689.03,0,10703.15,611.61,1.2,4,0,3,4.8,50.13,6.17,63.24,4.52,13.82,37.1,23.3,41.6,14.7,25,7.68,15.8,75.5,8.7,95.5,2.4,0.2,0.1,1.4,0.5,9,18,275365,144,Barrios Urbanos
06037500403,4023,Pico Rivera,-118.0662039,34.0117536,48.8,88,85-90%,0.046,12.05,23.38,704.98,0,12319.84,2564.97,25.6,2,0.04,3,8,62.09,7.65,58.4,3.96,12.12,31.8,4.2,34.8,12.4,25.6,6.38,13.1,72.6,14.3,89.4,5.1,0.5,0.2,4.4,0.3,9,18,253994,102,Urban Villages
06037500404,4795,Pico Rivera,-118.0739965,34.0139543,45.52,84,80-85%,0.046,12.05,21.41,647.67,0,11358.97,588.18,15.2,2,0,3,6.2,52.93,6.52,63.24,6.53,13.82,19.5,11.1,25.7,8.2,17.7,6.98,13.7,73.5,12.8,88.6,4.2,0.4,0.1,6.1,0.6,9,17,353739,129,Urban Villages
06037500500,2950,Pico Rivera,-118.0838653,34.015045,44.18,82,80-85%,0.046,12.05,17.21,615.39,0,10397.2,707.6,15,5.6,0,0,4.6,49.95,6.15,62.94,4.98,13.75,40.6,18.4,50.7,9.6,14.1,7.18,13.2,73.1,13.7,89,5.6,0.9,0.1,4.3,0.2,9,17,284087,102,Southwestern Families
06037500600,5688,Pico Rivera,-118.088627,34.0074428,45.78,84,80-85%,0.046,12.05,17.21,461.98,0,10261.08,616.64,11.2,9.5,0,2,3.8,49.24,6.06,62.77,4.89,13.71,47,22.3,45.7,9.8,21.4,7.55,15.6,72.8,11.6,95,3.2,0.2,0.1,1.1,0.4,9,17,331417,152,Urban Villages
06037500700,6496,Pico Rivera,-118.0983071,34.0000986,41.74,78,75-80%,0.046,12.05,20.55,484.22,0.157,9584.62,610.96,6.25,18.05,0.01,3,1,52.3,6.44,63.24,5.1,13.82,29.9,8.3,35.9,8.7,12.8,6.48,12.3,73.4,14.3,91.9,5.6,0.7,0.2,1.2,0.4,8,16,489259,182,Urban Villages
06037500800,5470,Pico Rivera,-118.0861015,33.9831987,33.26,65,65-70%,0.046,12.05,21.73,424.24,0,8954.12,658.76,1,15,0.01,3,0,45.2,5.57,63.24,3.07,13.82,31.4,6.1,35.1,9.1,19.7,5.97,13.7,75,11.3,91.7,5.7,0.4,0.2,1.5,0.5,7,14,346749,144,Urban Villages
06037500900,5719,Pico Rivera,-118.0803987,33.9934787,39.09,75,70-75%,0.046,12.05,21.08,663,0,9849.72,603.95,0,17,0,3,0.1,46.19,5.69,63.24,4.47,13.82,32.2,10.8,41.8,10.2,19.8,6.87,13.1,73.3,13.6,91.1,4.9,0.6,0.2,2.7,0.5,8,15,479572,169,Southwestern Families
